time	sip	dip	port	protocol	up_length	down_length
2015-04-23 23:57:42.056	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-23 23:57:42.146	10.56.148.233	10.39.18.35	8360	http	613	398
2015-04-23 23:57:43.145	10.56.148.233	10.39.18.35	8360	http	615	398
2015-04-23 23:57:44.333	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:57:45.369	10.49.137.131	10.24.64.34	6682	redis	1548	5
2015-04-23 23:57:45.369	10.49.137.131	10.24.64.34	6682	redis	1388	125
2015-04-23 23:57:45.378	10.49.137.131	10.24.64.34	6682	redis	1388	17
2015-04-23 23:57:45.404	10.49.137.131	10.24.64.34	6682	redis	1548	142
2015-04-23 23:57:45.404	10.49.137.131	10.24.64.34	6682	redis	1388	202
2015-04-23 23:57:45.404	10.49.137.131	10.24.64.34	6682	redis	1516	202
2015-04-23 23:57:45.422	10.49.137.131	10.24.64.34	6682	redis	1516	202
2015-04-23 23:57:45.440	10.49.137.131	10.24.64.34	6682	redis	1388	17
2015-04-23 23:57:45.512	10.49.137.131	10.24.64.34	6682	redis	1868	202
2015-04-23 23:57:45.521	10.49.137.131	10.24.64.34	6682	redis	1420	202
2015-04-23 23:57:46.845	10.49.212.2	10.49.253.30	80	http	349	390
2015-04-23 23:57:47.169	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:57:47.844	10.49.212.2	10.49.253.30	80	http	339	381
2015-04-23 23:57:50.615	10.49.216.83	10.49.216.57	8223	unknown	1	1
2015-04-23 23:57:51.065	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:57:52.424	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:57:53.270	10.56.167.253	10.49.253.30	80	http	220	168
2015-04-23 23:57:55.016	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:57:55.313	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-23 23:57:56.321	10.60.26.61	10.77.216.254	139	netbios	1477	2472
2015-04-23 23:57:56.853	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:57:57.843	10.49.212.2	10.49.253.30	80	http	709	417
2015-04-23 23:57:59.049	10.56.207.82	10.77.216.254	139	netbios	981	1546
2015-04-23 23:57:59.058	10.56.21.129	10.49.223.158	80	http	816	63036
2015-04-23 23:58:00.145	10.56.148.233	10.39.18.35	8360	http	613	398
2015-04-23 23:58:00.505	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:58:00.938	10.49.212.201	10.49.22.82	21	ftp_control	22	398
2015-04-23 23:58:01.144	10.56.148.233	10.39.18.35	8360	http	615	398
2015-04-23 23:58:01.324	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:58:01.414	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:58:03.520	10.49.137.82	10.32.172.9	80	http_proxy	89	171
2015-04-23 23:58:05.979	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:58:07.643	10.56.131.158	180.149.131.130	80	http	607	254
2015-04-23 23:58:08.101	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:09.092	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-23 23:58:09.740	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:58:12.412	10.49.212.2	10.49.253.30	80	http	312	404
2015-04-23 23:58:13.042	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-23 23:58:14.168	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:15.202	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-23 23:58:16.328	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-23 23:58:17.606	10.56.162.217	10.24.64.227	8360	unknown	89	161
2015-04-23 23:58:18.146	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:58:18.966	10.49.212.201	10.49.22.82	21	ftp_control	22	398
2015-04-23 23:58:19.415	10.49.212.2	10.49.36.142	8360	http	184	39638
2015-04-23 23:58:19.415	10.49.212.2	10.49.36.228	8360	http	192	375
2015-04-23 23:58:19.415	10.49.212.2	10.49.36.142	8360	http	231	39695
2015-04-23 23:58:19.442	10.56.115.79	106.120.151.124	80	http	711	184
2015-04-23 23:58:19.910	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:58:20.684	10.60.26.61	54.243.200.59	443	ssl	2141	4293
2015-04-23 23:58:20.756	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:21.197	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-23 23:58:21.412	10.49.212.2	10.49.253.30	80	http	284	175
2015-04-23 23:58:21.971	10.49.212.201	10.49.22.82	21	ftp_control	22	385
2015-04-23 23:58:22.169	10.56.131.158	134.170.105.224	443	ssl	2628	8550
2015-04-23 23:58:22.952	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:58:23.780	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:24.194	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-23 23:58:25.076	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-23 23:58:26.309	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:27.416	10.49.212.2	10.49.36.228	8360	http	191	375
2015-04-23 23:58:27.416	10.49.212.2	10.49.36.142	8360	http	187	39647
2015-04-23 23:58:28.370	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:58:28.370	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:58:29.298	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:58:33.185	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:58:35.228	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:58:36.137	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:58:36.146	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-23 23:58:37.361	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:58:37.406	10.56.131.158	10.49.216.254	389	ldap	2410	2121
2015-04-23 23:58:38.414	10.49.212.2	10.49.36.228	8360	http	221	375
2015-04-23 23:58:38.414	10.49.212.2	10.49.36.228	8360	http	261	375
2015-04-23 23:58:39.152	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-23 23:58:39.152	10.49.212.201	10.49.22.82	21	ftp_control	26	352
2015-04-23 23:58:40.376	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:58:40.411	10.49.212.2	10.49.253.30	80	http	275	399
2015-04-23 23:58:40.475	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:58:40.970	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:41.168	10.56.92.15	106.120.167.68	80	http	907	252
2015-04-23 23:58:41.465	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:58:41.483	10.56.199.123	180.149.131.195	80	http	15864	104055
2015-04-23 23:58:43.085	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:58:44.192	10.56.92.15	101.226.76.164	443	ssl	1645	318
2015-04-23 23:58:44.291	10.56.4.81	183.60.15.176	443	unknown	192	102
2015-04-23 23:58:44.507	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:58:45.137	10.49.137.131	10.24.64.34	6682	redis	1334	178
2015-04-23 23:58:45.146	10.49.137.131	10.24.64.34	6682	redis	1362	125
2015-04-23 23:58:45.173	10.49.137.131	10.24.64.34	6682	redis	1250	130
2015-04-23 23:58:45.173	10.49.137.131	10.24.64.34	6682	redis	1334	178
2015-04-23 23:58:45.191	10.49.137.131	10.24.64.34	6682	redis	1656	178
2015-04-23 23:58:45.209	10.49.137.131	10.24.64.34	6682	unknown	1642	0
2015-04-23 23:58:45.209	10.49.137.131	10.24.64.34	6682	redis	1250	17
2015-04-23 23:58:45.218	10.49.137.131	10.24.64.34	6682	redis	3882	125
2015-04-23 23:58:45.218	10.49.137.131	10.24.64.34	6682	redis	1642	118
2015-04-23 23:58:45.218	10.49.137.131	10.24.64.34	6682	unknown	1362	0
2015-04-23 23:58:46.109	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:58:47.414	10.49.212.2	10.49.36.142	8360	http	784	472
2015-04-23 23:58:47.414	10.49.212.2	10.49.36.142	8360	http	196	282
2015-04-23 23:58:47.414	10.49.212.2	10.49.36.228	8360	http	196	375
2015-04-23 23:58:47.414	10.49.212.2	10.49.36.228	8360	http	208	375
2015-04-23 23:58:47.540	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:49.214	10.56.167.57	10.49.253.30	80	http	241	168
2015-04-23 23:58:50.069	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:50.591	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:58:51.653	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:58:53.417	10.49.212.2	10.49.36.228	8360	http	241	375
2015-04-23 23:58:53.417	10.49.212.2	10.49.36.142	8360	http	247	39667
2015-04-23 23:58:53.417	10.49.212.2	10.49.36.142	8360	http	229	39671
2015-04-23 23:58:54.227	10.56.162.217	10.24.64.227	8360	unknown	80	161
2015-04-23 23:58:54.579	10.60.26.61	10.49.81.153	445	smb	1102	902
2015-04-23 23:58:54.911	10.56.4.81	180.149.132.99	80	http	644	281
2015-04-23 23:58:55.631	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:56.414	10.49.212.2	10.49.36.228	8360	http	434	375
2015-04-23 23:58:56.414	10.49.212.2	10.49.36.142	8360	http	248	39670
2015-04-23 23:58:56.496	10.49.212.2	10.49.36.156	80	http	307	1741
2015-04-23 23:58:56.522	10.49.212.2	10.49.36.156	80	http	579	1741
2015-04-23 23:58:56.531	10.49.212.2	10.49.36.156	80	http	585	1741
2015-04-23 23:58:56.586	10.49.212.2	10.49.36.156	80	http	401	1741
2015-04-23 23:58:57.170	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:58:58.106	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:58:58.269	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-23 23:58:58.395	10.49.212.2	10.49.36.156	80	http	350	1741
2015-04-23 23:58:58.403	10.49.212.2	10.49.36.156	80	http	368	1741
2015-04-23 23:58:58.421	10.49.212.2	10.49.36.156	80	http	389	1741
2015-04-23 23:58:58.476	10.49.212.2	10.49.36.156	80	http	385	1741
2015-04-23 23:58:58.502	10.49.212.2	10.49.36.156	80	http	444	1741
2015-04-23 23:58:59.169	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:58:59.411	10.49.212.2	10.49.253.30	80	http	601	374
2015-04-23 23:58:59.862	10.56.207.82	10.49.81.213	80	http	338	102
2015-04-23 23:59:00.508	10.49.212.2	10.49.36.156	80	http	384	1741
2015-04-23 23:59:00.544	10.49.212.2	10.49.36.156	80	http	402	1741
2015-04-23 23:59:00.553	10.49.212.2	10.49.36.156	80	http	333	1741
2015-04-23 23:59:00.571	10.49.212.2	10.49.36.156	80	http	410	1741
2015-04-23 23:59:00.625	10.49.212.2	10.49.36.156	80	http	423	1741
2015-04-23 23:59:01.192	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:01.309	10.49.216.83	10.49.216.57	8223	unknown	1	1
2015-04-23 23:59:01.633	10.70.31.228	10.49.253.30	80	http	243	168
2015-04-23 23:59:01.697	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:01.859	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:59:02.083	10.56.240.121	10.49.253.30	80	http	224	168
2015-04-23 23:59:02.407	10.49.212.2	10.49.36.156	80	http	304	1741
2015-04-23 23:59:02.498	10.49.212.2	10.49.36.156	80	http	394	1741
2015-04-23 23:59:02.506	10.49.212.2	10.49.36.156	80	http	415	1741
2015-04-23 23:59:03.181	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:59:03.190	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-23 23:59:03.415	10.49.212.2	10.49.36.228	8360	http	219	375
2015-04-23 23:59:03.415	10.49.212.2	10.49.36.228	8360	http	360	103
2015-04-23 23:59:03.884	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:59:04.135	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:59:04.414	10.49.212.2	10.49.36.228	8360	http	465	375
2015-04-23 23:59:04.414	10.49.212.2	10.49.36.142	8360	http	234	39686
2015-04-23 23:59:04.414	10.49.212.2	10.49.36.228	8360	http	231	375
2015-04-23 23:59:04.414	10.49.212.2	10.49.36.142	8360	http	219	0
2015-04-23 23:59:04.513	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:59:04.775	10.56.64.113	10.49.253.30	80	http	224	168
2015-04-23 23:59:05.233	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:05.738	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:06.142	10.56.148.233	10.39.18.35	8360	http	613	398
2015-04-23 23:59:06.197	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-23 23:59:07.141	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:59:07.411	10.49.212.2	10.49.253.30	80	http	736	372
2015-04-23 23:59:07.907	10.56.4.81	10.49.81.213	80	http	314	102
2015-04-23 23:59:08.447	10.56.199.123	180.149.131.195	80	http	3362	794
2015-04-23 23:59:08.852	10.56.4.81	10.49.81.213	80	http	373	102
2015-04-23 23:59:09.202	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-23 23:59:09.202	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:59:09.545	10.56.199.123	180.149.131.35	80	http	2002	820
2015-04-23 23:59:09.978	10.49.137.82	10.49.223.147	80	http_proxy	88	187
2015-04-23 23:59:12.190	10.56.92.15	101.227.160.102	443	ssl	1544	4592
2015-04-23 23:59:12.208	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:59:12.415	10.49.212.2	10.49.36.142	8360	http	196	282
2015-04-23 23:59:12.415	10.49.212.2	10.49.36.228	8360	http	225	375
2015-04-23 23:59:12.415	10.49.212.2	10.49.36.142	8360	http	418	39612
2015-04-23 23:59:12.415	10.49.212.2	10.49.36.228	8360	http	485	375
2015-04-23 23:59:13.414	10.49.212.2	10.49.36.228	8360	http	268	375
2015-04-23 23:59:13.414	10.49.212.2	10.49.36.228	8360	http	393	103
2015-04-23 23:59:14.837	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:14.909	10.56.4.81	180.149.132.99	80	http	644	281
2015-04-23 23:59:16.952	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:59:18.130	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:59:19.058	10.49.212.201	10.49.22.82	21	ftp_control	22	398
2015-04-23 23:59:20.416	10.49.212.2	10.49.36.142	8360	http	207	39595
2015-04-23 23:59:20.416	10.49.212.2	10.49.36.142	8360	http	393	39795
2015-04-23 23:59:21.415	10.49.212.2	10.49.36.142	8360	http	222	39628
2015-04-23 23:59:22.063	10.49.212.201	10.49.22.82	21	ftp_control	22	398
2015-04-23 23:59:22.306	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-23 23:59:22.414	10.49.212.2	10.49.36.142	8360	http	238	39676
2015-04-23 23:59:22.414	10.49.212.2	10.49.36.228	8360	http	478	375
2015-04-23 23:59:22.414	10.49.212.2	10.49.36.142	8360	http	206	39602
2015-04-23 23:59:22.423	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:23.413	10.49.212.2	10.49.36.228	8360	http	303	375
2015-04-23 23:59:23.413	10.49.212.2	10.49.36.228	8360	http	436	375
2015-04-23 23:59:24.142	10.56.148.233	10.39.18.35	8360	http	613	398
2015-04-23 23:59:24.214	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:59:24.953	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:25.141	10.56.148.233	10.39.18.35	8360	http	615	398
2015-04-23 23:59:26.997	10.56.92.15	220.181.64.136	80	unknown	0	0
2015-04-23 23:59:28.175	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-23 23:59:28.373	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:59:28.931	10.56.21.108	10.49.253.30	80	http	209	168
2015-04-23 23:59:28.959	10.49.212.121	10.49.36.156	8080	http	1567	168
2015-04-23 23:59:30.415	10.49.212.2	10.49.36.228	8360	http	319	375
2015-04-23 23:59:30.514	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:31.180	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-23 23:59:31.414	10.49.212.2	10.49.36.228	8360	http	321	375
2015-04-23 23:59:31.414	10.49.212.2	10.49.36.228	8360	http	204	375
2015-04-23 23:59:32.161	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:59:32.611	10.76.195.123	10.49.253.30	80	http	202	168
2015-04-23 23:59:33.241	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-23 23:59:33.241	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:59:33.458	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:59:35.203	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:59:35.582	10.49.212.121	10.49.36.156	8080	http	1561	168
2015-04-23 23:59:36.167	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-23 23:59:36.581	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:36.644	10.49.212.121	10.49.36.156	8080	http	1561	168
2015-04-23 23:59:36.662	10.49.212.121	10.49.36.156	8080	http	1561	168
2015-04-23 23:59:37.085	10.49.212.201	10.49.22.82	21	ftp_control	22	398
2015-04-23 23:59:37.463	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-23 23:59:39.218	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-23 23:59:40.090	10.49.212.201	10.49.22.82	21	ftp_control	22	398
2015-04-23 23:59:40.199	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:59:40.414	10.49.212.2	10.49.36.142	8360	http	221	39647
2015-04-23 23:59:40.414	10.49.212.2	10.49.36.142	8360	http	219	39641
2015-04-23 23:59:40.496	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:59:41.413	10.49.212.2	10.49.36.142	8360	http	279	327
2015-04-23 23:59:41.413	10.49.212.2	10.49.36.142	8360	http	273	39693
2015-04-23 23:59:42.692	10.56.148.233	180.149.135.236	80	http	1896	326
2015-04-23 23:59:42.944	10.56.199.123	106.38.251.253	80	http	4411	1622
2015-04-23 23:59:43.961	10.49.212.121	10.49.36.156	8080	http	1616	168
2015-04-23 23:59:44.410	10.49.212.2	10.49.253.30	80	http	634	419
2015-04-23 23:59:44.924	10.49.212.121	10.49.36.156	8080	http	1601	168
2015-04-23 23:59:45.419	10.49.212.2	10.49.36.142	8360	http	237	39663
2015-04-23 23:59:45.419	10.49.212.2	10.49.36.142	8360	http	373	39815
2015-04-23 23:59:45.563	10.49.137.131	10.24.64.34	6682	redis	995	113
2015-04-23 23:59:45.572	10.49.137.131	10.24.64.34	6682	redis	1303	142
2015-04-23 23:59:45.572	10.49.137.131	10.24.64.34	6682	redis	1083	142
2015-04-23 23:59:45.581	10.49.137.131	10.24.64.34	6682	redis	1083	142
2015-04-23 23:59:45.590	10.49.137.131	10.24.64.34	6682	redis	1303	65
2015-04-23 23:59:45.608	10.49.137.131	10.24.64.34	6682	redis	995	142
2015-04-23 23:59:45.617	10.49.137.131	10.24.64.34	6682	redis	1083	142
2015-04-23 23:59:45.626	10.49.137.131	10.24.64.34	6682	redis	1303	41
2015-04-23 23:59:45.644	10.49.137.131	10.24.64.34	6682	redis	1083	142
2015-04-23 23:59:45.653	10.49.137.131	10.24.64.34	6682	redis	1061	142
2015-04-23 23:59:45.653	10.49.137.131	10.24.64.34	6682	redis	1083	142
2015-04-23 23:59:45.653	10.49.137.131	10.24.64.34	6682	redis	973	130
2015-04-23 23:59:45.662	10.49.137.131	10.24.64.34	6682	redis	995	142
2015-04-23 23:59:45.969	10.56.68.246	10.49.253.30	80	http	225	168
2015-04-23 23:59:46.184	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:46.779	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-23 23:59:47.949	10.56.148.233	10.49.253.48	9000	http	158	187
2015-04-23 23:59:48.326	10.49.212.121	10.49.36.156	8080	http	1605	168
2015-04-23 23:59:49.415	10.49.212.2	10.49.36.228	8360	http	581	103
2015-04-23 23:59:49.479	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-23 23:59:49.730	10.49.212.121	10.49.36.156	8080	http	2079	168
2015-04-23 23:59:51.728	10.49.212.121	10.49.36.156	8080	http	1561	168
2015-04-23 23:59:52.042	10.49.216.57	10.49.216.229	8223	unknown	1	1
2015-04-23 23:59:52.411	10.49.212.2	10.49.253.30	80	http	240	387
2015-04-23 23:59:52.484	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:59:52.673	10.56.10.131	10.49.253.30	80	http	207	168
2015-04-23 23:59:52.916	10.49.212.121	10.49.36.156	8080	http	1567	168
2015-04-23 23:59:53.249	10.49.212.121	10.49.36.156	8080	http	1561	168
2015-04-23 23:59:54.275	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-23 23:59:54.572	10.60.26.61	10.49.81.153	445	smb	943	650
2015-04-23 23:59:54.671	10.60.26.61	10.49.81.153	445	smb	923	724
2015-04-23 23:59:55.139	10.56.148.233	10.39.18.35	8360	http	615	398
2015-04-23 23:59:55.193	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-23 23:59:55.481	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:59:55.490	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-23 23:59:57.281	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-23 23:59:57.281	10.49.212.201	10.49.22.82	21	ftp_control	20	385
2015-04-23 23:59:57.812	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-23 23:59:58.118	10.49.212.201	10.49.22.82	21	ftp_control	22	398
2015-04-23 23:59:58.523	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-23 23:59:59.414	10.49.212.2	10.49.36.142	8360	http	204	39596
2015-04-23 23:59:59.414	10.49.212.2	10.49.36.142	8360	http	225	39626
2015-04-23 23:59:59.900	10.56.4.81	180.149.132.99	80	http	644	281
2015-04-24 00:00:00.137	10.56.148.233	10.39.18.35	8360	http	613	398
2015-04-24 00:00:00.281	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:00:00.290	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:00:00.290	10.49.212.201	10.49.22.82	21	ftp_control	20	398
2015-04-24 00:00:00.551	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:00:01.226	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:00:01.352	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:00:01.415	10.49.212.2	10.49.36.142	8360	http	271	39669
2015-04-24 00:00:01.415	10.49.212.2	10.49.36.142	8360	http	237	39632
2015-04-24 00:00:01.497	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:00:01.541	10.56.128.106	10.49.253.30	80	http	258	168
2015-04-24 00:00:01.857	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:00:02.144	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:03.413	10.49.212.2	10.49.36.142	8360	http	246	39646
2015-04-24 00:00:03.413	10.49.212.2	10.49.36.142	8360	http	252	39713
2015-04-24 00:00:04.188	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:04.412	10.49.212.2	10.49.36.228	8360	http	334	103
2015-04-24 00:00:04.412	10.49.212.2	10.49.36.142	8360	http	233	39639
2015-04-24 00:00:04.494	10.56.21.126	10.49.253.30	80	http	220	168
2015-04-24 00:00:06.195	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
2015-04-24 00:00:06.410	10.49.212.2	10.49.253.30	80	http	282	413
2015-04-24 00:00:07.257	10.56.4.81	183.60.15.181	80	http	766	323
2015-04-24 00:00:08.229	10.56.92.15	101.227.160.102	443	ssl	1645	318
2015-04-24 00:00:08.427	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:00:09.976	10.49.137.82	10.49.223.147	80	http_proxy	88	187
2015-04-24 00:00:10.028	10.56.26.92	10.49.253.30	80	http	221	168
2015-04-24 00:00:10.136	10.49.212.201	10.49.22.82	21	ftp_control	22	352
2015-04-24 00:00:11.379	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:12.413	10.49.212.2	10.49.36.228	8360	http	211	375
2015-04-24 00:00:14.411	10.49.212.2	10.49.36.228	8360	http	243	375
2015-04-24 00:00:14.745	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:00:14.907	10.56.4.81	180.149.132.99	80	http	644	281
2015-04-24 00:00:15.410	10.49.212.2	10.49.253.30	80	http	331	143
2015-04-24 00:00:15.483	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:16.626	10.49.212.201	10.49.22.82	21	ftp_control	26	385
2015-04-24 00:00:17.526	10.49.216.83	10.49.216.57	9123	unknown	1	1
2015-04-24 00:00:18.309	10.49.212.201	10.49.22.82	21	ftp_control	20	385
2015-04-24 00:00:18.912	10.56.191.184	10.49.253.30	80	http	260	168
2015-04-24 00:00:19.254	10.49.212.201	10.49.22.82	21	ftp_control	26	398
2015-04-24 00:00:19.551	10.49.212.201	10.49.22.82	21	ftp_control	24	385
2015-04-24 00:00:19.911	10.56.187.200	10.49.253.30	80	http	241	168
2015-04-24 00:00:20.829	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:00:21.413	10.49.212.2	10.49.36.142	8360	http	573	39799
2015-04-24 00:00:21.413	10.49.212.2	10.49.36.142	8360	http	378	39648
2015-04-24 00:00:23.411	10.49.212.2	10.49.36.228	8360	http	255	375
2015-04-24 00:00:23.411	10.49.212.2	10.49.36.142	8360	http	273	39712
2015-04-24 00:00:23.411	10.49.212.2	10.49.36.142	8360	http	260	39629
2015-04-24 00:00:23.871	10.49.148.125	10.49.148.126	3306	mysql	385	423
2015-04-24 00:00:24.564	10.60.26.61	10.49.81.153	445	smb	1102	902
2015-04-24 00:00:24.573	10.60.26.61	10.49.81.153	445	smb	943	650
2015-04-24 00:00:25.536	10.49.212.201	10.49.22.82	21	ftp_control	24	398
2015-04-24 00:00:26.409	10.49.212.2	10.49.253.30	80	http	467	384
2015-04-24 00:00:26.544	10.56.131.158	220.181.163.15	80	http	685	389
2015-04-24 00:00:27.138	10.56.92.182	10.24.249.99	3306	mysql	170	206
2015-04-24 00:00:27.183	10.56.148.233	10.49.21.120	3306	mysql	1015	84904
